logclf_only_tfidf,rf_only_tfidf,gbc_only_tfidf,logclf_tfidf_with_features,rf_tfidf_with_features,gbc_tfidf_with_features,logclf_tfidf_with_cleanedfeatures,rf_tfidf_with_cleanedfeatures,gbc_tfidf_with_cleanedfeatures,logclf_only_features,rf_only_features,gbc_only_features,spacy_v0,spacy_v1
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,1,0,0,0,0.9954003691673279,0.9980947375297546
0,0,1,0,0,1,0,0,0,0,0,0,0.00030613565468229353,0.0016671775374561548
0,0,0,0,0,0,0,0,0,0,0,0,0.0006610784330405295,0.0006575981969945133
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,8.493057976011187e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,6.028621646692045e-05,0.0004027617978863418
1,1,1,1,1,1,1,1,0,0,0,0,0.9999545812606812,0.9805812835693359
0,0,0,0,0,0,0,0,0,0,0,0,0.0071031139232218266,0.008972271345555782
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,1,1,1,1,0.9999545812606812,0.9999545812606812
0,0,0,0,0,0,0,0,0,0,0,1,0.00015662530495319515,0.00017748044047039002
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.0001783923653420061,0.00020261049212422222
0,0,0,0,0,0,0,0,0,0,0,0,0.00039904017467051744,0.0016267132014036179
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.00026114325737580657,0.006139855366200209
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,1,0,0,0,0.9550787806510925,0.9980127811431885
0,0,0,0,0,0,0,0,0,0,0,1,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,8.956660894909874e-05,7.945676770759746e-05
1,1,1,1,1,1,1,1,1,0,1,1,0.9935685396194458,0.9833804368972778
1,1,1,1,1,1,1,1,0,0,0,0,0.9994729161262512,0.9985504746437073
0,0,0,0,0,0,0,0,0,0,0,0,0.00024399469839408994,0.001406732015311718
0,1,0,0,1,0,0,1,0,0,0,0,0.992760419845581,0.9447007179260254
0,0,0,0,0,0,0,0,0,0,0,0,0.0025668202433735132,4.539787187241018e-05
0,0,1,1,0,1,0,0,1,0,1,1,0.000149488914757967,0.00996940303593874
0,0,0,0,0,0,0,0,0,0,0,0,0.0002885225403588265,0.00032981642289087176
0,0,0,0,0,0,0,0,0,0,0,0,0.000278079736744985,0.004050265531986952
0,0,0,0,0,0,0,0,0,0,0,0,0.00022712651116307825,0.003354929154738784
0,0,0,0,0,0,0,0,0,0,0,0,7.00175078236498e-05,4.82114810438361e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.00037654669722542167,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,1,0,1,0.005312107037752867,0.07353650778532028
1,1,1,1,1,1,1,1,1,0,1,0,0.9998724460601807,0.9785187244415283
0,1,1,0,1,0,0,1,0,0,0,0,0.9998842477798462,0.9500271677970886
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.007903462275862694,0.0015316213248297572
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,1,1,1,1,0.9998753070831299,0.9997084736824036
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.0027509883511811495,0.014773666858673096
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,0,0,0,0,0.9999545812606812,0.9999545812606812
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,1,0,1,0,0.9999545812606812,0.9998528957366943
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,0,1,1,0,0,0,0,0,0,0,0,0.00251159374602139,0.13608457148075104
1,1,1,1,1,1,1,1,1,1,1,1,0.9518037438392639,0.9957399368286133
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,0,1,0,0,1,0,0,0,0,0.9992107152938843,0.997443437576294
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,1,1,1,1,0.9999545812606812,0.9978463649749756
0,0,0,0,0,0,0,0,0,0,0,0,0.00014420993102248758,0.00011684846685966477
1,1,1,1,1,1,1,1,1,1,1,1,0.9991728663444519,0.9938567280769348
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,1,1,1,1,0.999099612236023,0.9999545812606812
1,1,1,1,1,1,1,1,1,0,1,0,0.9998915195465088,0.9999281167984009
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.0015593711286783218,0.02963155135512352
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,1,1,1,1,0.9998641014099121,0.9999545812606812
0,0,0,0,0,0,0,0,0,0,0,0,6.144488725112751e-05,0.005309444386512041
1,1,1,1,1,1,1,1,0,0,0,0,0.9897410869598389,0.9945939183235168
0,0,1,0,0,0,0,0,0,0,0,0,0.00019447259546723217,0.019811175763607025
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,0.00015507520583923906
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,0.0055734277702867985
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,5.6123648391803727e-05
0,0,0,0,0,0,0,0,0,0,0,1,0.0005114107043482363,0.07059074938297272
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,1,0,0,0,0,0,0,0.008858421817421913,0.003266935469582677
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.0003695695486385375,0.0027152940165251493
0,0,0,0,0,0,0,0,0,0,0,0,0.00035335589200258255,0.0007009896798990667
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,1,0,0,1,0,0,1,0,0,1,0,0.9939612150192261,0.9854953289031982
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,1,0,0,0,0,0,0,0,0,0,0.00148288335185498,0.06784328818321228
1,1,1,1,1,1,1,1,0,0,0,0,0.998648464679718,0.9959119558334351
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.0030903927981853485,0.00412474200129509
1,1,1,1,1,1,1,1,1,1,1,1,0.9999545812606812,0.9999545812606812
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,8.20458953967318e-05,0.006117505021393299
0,0,0,0,0,0,0,0,0,0,0,0,0.00018639506015460938,0.0026971162296831608
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,0.0018023391021415591
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,0.0003502575564198196
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,7.026988168945536e-05
0,0,0,0,0,0,0,0,0,1,0,1,0.0008942917920649052,0.0019040347542613745
1,1,1,1,1,1,1,1,1,0,1,0,0.9947535991668701,0.9995225667953491
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.00031598409987054765,0.0006198800401762128
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,0,1,1,0,1,1,0,1,0,0,0,0.10846053808927536,0.9999545812606812
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.00022161786910146475,0.005785993300378323
1,1,0,1,1,0,1,1,0,0,1,0,0.9984569549560547,0.9997512698173523
1,0,1,1,0,1,1,0,1,0,0,0,0.9999303817749023,0.9999545812606812
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,1,0,0,0,1,0,1,0.0010442322818562388,0.03803883492946625
0,1,0,0,1,0,0,1,0,0,0,0,0.9999064207077026,0.9985024929046631
0,0,0,0,0,0,0,0,0,0,0,0,4.9408412451157346e-05,0.009274846874177456
0,0,0,0,0,0,0,0,0,0,0,0,0.0008373109740205109,0.005574636161327362
0,0,0,0,0,0,0,0,0,0,1,0,0.0030172551050782204,0.02357172593474388
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,0,0,0,0,0.9999545812606812,0.9999545812606812
1,1,1,1,1,1,1,1,1,0,1,1,0.9998936653137207,0.9998869895935059
1,1,1,1,1,1,1,1,1,1,1,1,0.9990346431732178,0.9990500807762146
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,7.8339442552533e-05,7.346540951402858e-05
0,1,0,0,1,1,0,1,0,1,1,1,0.9898021817207336,0.9870151281356812
0,0,0,0,0,0,0,0,0,0,0,0,5.935892477282323e-05,9.092985419556499e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.00556963961571455,0.0036487006582319736
0,0,0,0,0,0,0,0,0,0,0,0,0.012378549203276634,0.011532030068337917
1,1,1,1,1,1,1,1,1,0,0,0,0.9994639754295349,0.9950020909309387
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,0,1,1,0,1,1,0,1,1,1,1,0.01027234923094511,0.0803675651550293
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,1,1,1,1,0.9999545812606812,0.9999545812606812
1,1,1,1,1,1,1,1,1,1,1,1,0.9999545812606812,0.9999545812606812
1,1,0,1,1,1,0,1,0,0,0,1,0.9698683619499207,0.9961835741996765
0,0,0,0,0,0,0,0,0,0,0,0,0.0002831019810400903,5.858813528902829e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.04930355027318001,0.005422122310847044
1,1,1,1,1,1,1,1,1,1,1,1,0.9986559152603149,0.9967238306999207
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,1,0,0,0,0.9999545812606812,0.9999545812606812
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.19601750373840332,0.015405264683067799
1,1,1,1,1,1,1,1,1,1,1,1,0.9995245933532715,0.9890534281730652
1,1,1,1,1,1,0,1,0,0,0,0,0.9989053010940552,0.9890056848526001
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,0.0004875898011960089
0,0,0,0,0,0,0,0,0,0,0,0,9.82290439424105e-05,0.0007923250668682158
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.0002220383466919884,5.3693613153882325e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,0.0006087845540605485
0,0,0,0,0,0,0,0,0,0,0,0,0.0001583170669618994,0.0035910475999116898
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,1,1,1,1,0.9997912049293518,0.9972600936889648
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,1,1,0,1,0,0,1,0,0,0,0,0.999504566192627,0.9428563714027405
0,0,0,0,0,0,0,0,0,0,0,0,0.00012720619270112365,4.539787187241018e-05
1,1,1,1,1,1,1,1,1,1,1,1,0.9999545812606812,0.9999517202377319
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,7.910469867056236e-05
1,1,1,1,1,1,1,1,1,1,1,1,0.9804810881614685,0.9840180277824402
0,0,1,0,0,1,0,0,0,0,1,0,0.005535566247999668,0.005326017737388611
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.00028398624272085726,0.00036847282899543643
0,0,1,1,0,1,1,0,1,1,1,1,0.006700041238218546,0.012282690033316612
0,0,0,0,0,0,0,0,0,0,0,0,0.0005019492236897349,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.0028919850010424852,0.027316255494952202
1,1,1,1,1,1,1,1,1,1,1,1,0.9999545812606812,0.9999545812606812
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,0.0003636287001427263
1,1,1,1,1,1,1,1,1,0,1,0,0.9999545812606812,0.9999545812606812
0,0,1,0,0,1,0,0,0,0,0,0,0.017289940267801285,8.024731505429372e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,0,0,0,0,0.9995226860046387,0.9802280068397522
0,0,1,0,0,0,0,0,0,0,0,0,0.00019717920804396272,0.005150274373590946
1,1,1,1,1,1,1,1,1,0,1,1,0.9992467164993286,0.99802565574646
0,0,1,0,0,1,0,0,0,0,0,0,0.000740347895771265,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,0.00013573921751230955
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.0008835979388095438,0.0012502464232966304
0,0,0,0,0,0,0,0,0,0,0,0,0.0005896126967854798,0.004812734201550484
0,0,0,0,0,0,0,0,0,0,0,0,0.00012707695714198053,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.002004659967496991,0.009197104722261429
0,0,0,0,0,0,0,0,0,0,1,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,1,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,0.0003270980669185519
1,1,1,1,1,1,1,1,1,0,0,0,0.9933873414993286,0.9983684420585632
0,0,0,0,0,0,0,0,0,0,0,0,0.005352457985281944,0.005131922196596861
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,0.001353957923129201
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,1,0,0,1,0,0,1,0,0,0,0,0.9999545812606812,0.9849462509155273
0,0,0,0,0,0,0,0,0,0,0,0,5.271567715681158e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,0.00035336276050657034
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.0003430675424169749,0.000264687929302454
0,0,0,0,0,0,0,0,0,0,0,0,0.0003812953655142337,0.0017330601112917066
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,1,1,1,1,0.9909232258796692,0.9999200105667114
0,0,0,0,0,0,0,0,0,0,0,0,0.0007288414635695517,0.000676472089253366
0,0,1,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,1,0,1,1,0.9999325275421143,0.9939109086990356
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,7.499225466744974e-05
1,1,1,1,1,1,1,1,1,1,1,1,0.9998739957809448,0.9989944100379944
0,0,0,0,0,0,0,0,0,0,0,0,0.00030882732244208455,0.001330107799731195
1,0,1,1,0,1,1,0,1,1,0,1,0.007362821139395237,0.4096364974975586
1,1,1,1,1,1,1,1,0,0,0,0,0.9999302625656128,0.9994981288909912
0,0,0,0,0,0,0,0,0,0,0,0,0.016823463141918182,0.0002794165047816932
0,0,0,0,0,0,0,0,0,0,0,0,4.695565439760685e-05,0.00021292529709171504
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,0.0036398135125637054
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,0,1,1,0,1,1,0,1,1,0,1,0.0014840750955045223,0.002342512598261237
0,0,0,0,0,0,0,0,0,0,0,0,0.0005029899766668677,0.001475240453146398
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,5.5885990150272846e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.001262943260371685,0.009272493422031403
0,0,0,0,0,0,0,0,0,0,0,0,0.008959933184087276,0.00018329508020542562
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,0,1,1,0,1,1,0,1,1,0,1,0.0014635043917223811,0.033664263784885406
1,1,1,1,1,1,1,1,1,0,1,1,0.999748170375824,0.9987608194351196
0,0,0,0,0,0,0,0,0,0,0,0,0.0006166112143546343,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.0004894998273812234,0.0030292647425085306
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,0.00016499620687682182
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.00011672929394990206,6.955400021979585e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,1,0,0,0,0.9989234805107117,0.880097508430481
0,0,0,0,0,0,0,0,0,0,0,0,0.00021640142949763685,0.00061515107518062
0,0,0,0,0,0,0,0,0,0,0,0,0.0007647513994015753,0.0014170043868944049
0,0,0,0,0,0,0,0,0,1,1,1,8.233801054302603e-05,0.0005886890576221049
0,0,0,0,0,0,0,0,0,0,0,0,0.0005863287951797247,0.008384381420910358
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.0001830133842304349,0.0007666382589377463
1,1,1,1,1,1,1,1,1,1,1,1,0.9999545812606812,0.9999545812606812
1,1,1,1,1,1,1,1,1,1,1,1,0.9999545812606812,0.9999545812606812
1,1,0,1,1,0,0,1,0,0,0,0,0.9965554475784302,0.9986382126808167
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,0,0,0,0,0.999383807182312,0.9990206956863403
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,0.00015969616652000695
1,1,1,1,1,1,1,1,0,0,0,0,0.9994761347770691,0.9782707095146179
0,0,0,0,0,0,0,0,0,0,0,0,6.319158273981884e-05,0.006652421783655882
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.002358559751883149,9.721992682898417e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,0.00039758210186846554
0,0,0,0,0,0,0,0,0,0,0,0,0.00020556965318974108,0.01876734010875225
1,1,1,1,1,0,1,1,0,0,1,0,0.9999545812606812,0.9985411167144775
0,0,0,0,0,0,0,0,0,0,0,0,5.818624049425125e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.0001691589568508789,7.34165296307765e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,0.00020816097094211727
1,1,1,1,1,1,1,1,1,1,1,1,0.9999545812606812,0.9999545812606812
0,0,1,1,0,1,0,0,1,0,0,1,0.052911367267370224,0.0011905748397111893
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,7.451813144143671e-05
0,0,0,0,0,0,0,0,0,0,0,0,9.377888636663556e-05,9.585639782017097e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,1,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,1,0,0,0,0,0,0,0,0,0,0.0005512034404091537,0.027883609756827354
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,1,1,1,1,0.9998774528503418,0.9999545812606812
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.0001367697841487825,7.684727461310104e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,1,0,0,0,0.9999545812606812,0.9986300468444824
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.674486262956634e-05,4.539787187241018e-05
1,1,1,1,1,1,1,1,1,1,1,1,0.9999545812606812,0.9999545812606812
0,0,0,0,0,0,0,0,0,0,0,0,0.00014127603208180517,9.169532131636515e-05
1,1,1,1,1,1,1,1,1,0,1,0,0.9951908588409424,0.9995452761650085
1,1,0,1,1,1,1,1,0,1,1,1,0.9990584254264832,0.9868656992912292
0,0,0,1,0,1,0,0,0,0,0,1,0.00031860859598964453,0.005071969702839851
1,1,1,1,1,1,1,1,1,0,0,0,0.9998507499694824,0.9979756474494934
1,1,1,1,1,1,1,1,1,1,1,1,0.9999464750289917,0.9663673639297485
0,0,0,0,0,0,0,0,0,0,0,0,0.00010572101746220142,0.002623374108225107
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,0.00011067489685956389,5.093794607091695e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,0.0002589157084003091
0,0,0,0,0,0,0,0,0,0,0,0,4.539787187241018e-05,4.539787187241018e-05
